alpha,mass_up_quark,mass_down_quark,fitness
0.007282,3.934968645628994e-30,8.856259528362512e-30,0.999969
0.007291,3.839630483666537e-30,8.28517266214103e-30,0.999995
0.007298,4.053530262198705e-30,7.268987233849553e-30,1.000000
0.007285,3.553292272656061e-30,8.548155318934859e-30,0.999981
0.007297,3.8964896574350604e-30,6.828202507022381e-30,1.000000
0.007286,4.544604948181308e-30,9.539538220644875e-30,0.999983
0.007287,3.785491464100941e-30,8.584487949022216e-30,0.999988
0.007289,3.9604020991564385e-30,8.722764417377188e-30,0.999991
0.007281,4.351061206520251e-30,8.769238036344423e-30,0.999968
0.007311,3.570862351384567e-30,8.389530356611186e-30,0.999978
0.007287,3.971469689896532e-30,8.298746756819747e-30,0.999987
0.007290,3.9207609395453715e-30,9.464395668200226e-30,0.999993
0.007314,3.7047874622573996e-30,8.551693048768806e-30,0.999967
0.007309,3.8912056594445934e-30,8.222263209821849e-30,0.999984
0.007288,4.439990974574293e-30,8.532059176846155e-30,0.999989
0.007268,4.378110840535943e-30,8.482518935309506e-30,0.999895
0.007288,3.805763734855614e-30,8.551144377649051e-30,0.999990
0.007281,3.9910140614627634e-30,1.0578011073909037e-29,0.999968
0.007325,3.7837852960189656e-30,8.715186278382882e-30,0.999906
0.007270,4.1791977938228426e-30,9.15058029943306e-30,0.999906
0.007299,4.255712784897882e-30,7.787321511904973e-30,1.000000
0.007308,3.94048684815331e-30,8.794609833510063e-30,0.999987
0.007301,4.192351400309963e-30,8.730267203441624e-30,0.999998
0.007314,3.65077661641022e-30,7.133521348439634e-30,0.999964
0.007320,3.944470635330251e-30,7.195739362343212e-30,0.999935
0.007324,4.781709291218967e-30,8.16962294892064e-30,0.999910
0.007309,3.6172068302221175e-30,8.956594504993722e-30,0.999983
0.007310,3.630258672317255e-30,8.380314530490493e-30,0.999981
0.007291,4.611201284474582e-30,9.953515448190736e-30,0.999995
0.007318,4.4937042992203865e-30,8.626560755600067e-30,0.999947
0.007289,3.612579805539124e-30,9.504219475262186e-30,0.999992
0.007295,4.2243224315139596e-30,7.254780282509122e-30,0.999999
0.007332,3.5475011362462526e-30,7.827509556535922e-30,0.999853
0.007273,4.146240766741717e-30,8.033862329714821e-30,0.999924
0.007308,3.8422303345431835e-30,9.295644220154059e-30,0.999986
0.007281,3.762121779369129e-30,8.084869485960307e-30,0.999967
0.007284,3.905461907784824e-30,8.289857747377386e-30,0.999977
0.007288,3.7807755873330115e-30,9.377373277276766e-30,0.999990
0.007276,4.012189438667322e-30,7.833561950913146e-30,0.999943
0.007322,4.127107888174334e-30,9.699162326290753e-30,0.999924
0.007294,3.8973173785087896e-30,9.430699934129383e-30,0.999999
0.007313,3.994348323965924e-30,9.414398964751782e-30,0.999969
0.007277,3.841482242086675e-30,9.728902645274048e-30,0.999949
0.007303,3.714465630705264e-30,1.0067397712695315e-29,0.999995
0.007300,3.598700848925686e-30,1.0538558200890793e-29,0.999999
0.007322,4.062351614965961e-30,8.195630843102405e-30,0.999927
0.007254,3.39144404289496e-30,9.953963175502952e-30,0.999764
0.007280,3.713164355317456e-30,8.887940026430233e-30,0.999962
0.007290,3.8671498984808975e-30,7.378906376415339e-30,0.999994
0.007296,4.08855117651112e-30,8.992899181787546e-30,1.000000
0.007286,4.0109464930335594e-30,9.671819985405092e-30,0.999983
0.007300,3.681897910715645e-30,8.901798082347328e-30,0.999999
0.007282,3.0975373274028366e-30,7.802732330379965e-30,0.999969
0.007313,3.8354611243751805e-30,9.22346002963078e-30,0.999969
0.007318,3.643552746663511e-30,8.621695509288877e-30,0.999945
0.007288,4.037279471346565e-30,9.121501821832795e-30,0.999989
0.007322,3.2385360091978194e-30,7.344388422969336e-30,0.999926
0.007304,3.5341040940883766e-30,8.503792487118565e-30,0.999995
0.007310,3.773704696170097e-30,8.380323975025422e-30,0.999979
0.007310,4.131912715027521e-30,7.967516835172875e-30,0.999980
0.007292,3.25894210835879e-30,8.711271541925386e-30,0.999997
0.007306,4.8387597414412016e-30,8.927087467467131e-30,0.999990
0.007334,4.7747421491441905e-30,7.95092289749835e-30,0.999828
0.007315,3.9635704811774285e-30,8.74828234185643e-30,0.999961
0.007286,3.460079302604223e-30,7.438637399355515e-30,0.999983
0.007274,4.346967605161339e-30,6.471407689342774e-30,0.999931
0.007305,3.562848335257867e-30,8.591550747922395e-30,0.999993
0.007298,4.225535909501094e-30,9.121001905251322e-30,1.000000
0.007300,3.772012883623118e-30,8.5179673790829e-30,0.999999
0.007290,4.1443546836745215e-30,6.560614184034364e-30,0.999993
0.007288,3.984165197755353e-30,8.536005342319228e-30,0.999990
0.007292,3.690684931131755e-30,8.144536142860858e-30,0.999997
0.007287,3.961220937641163e-30,9.300618191966146e-30,0.999988
0.007294,4.1869681041811224e-30,8.76578674283915e-30,0.999999
0.007321,3.345996709889196e-30,9.032671770117777e-30,0.999933
0.007281,3.595780141349624e-30,1.045120241928164e-29,0.999965
0.007262,4.436665686682612e-30,8.896475505944114e-30,0.999846
0.007315,4.000395407027727e-30,9.336762179764464e-30,0.999961
0.007284,3.5288629142466754e-30,8.454833263901808e-30,0.999977
0.007282,3.622939926219348e-30,9.470130150736039e-30,0.999971
0.007288,4.671064695869115e-30,7.265898020131303e-30,0.999988
0.007303,3.472579220279955e-30,6.74551824368879e-30,0.999996
0.007291,3.607556072094292e-30,7.43644168548239e-30,0.999994
0.007290,3.6490369688648124e-30,7.35246086861149e-30,0.999993
0.007303,4.355589280535442e-30,8.231795584502199e-30,0.999996
0.007321,3.963181634042241e-30,9.282111240983605e-30,0.999932
0.007299,4.129513460295653e-30,7.216801231166212e-30,1.000000
0.007290,3.57754735605036e-30,1.036294281060565e-29,0.999993
0.007293,4.259701892735832e-30,7.115625235178096e-30,0.999997
0.007303,4.6513755333668786e-30,7.662694580888867e-30,0.999996
0.007294,4.486687030968863e-30,8.189086409514158e-30,0.999998
0.007308,4.232905525950283e-30,9.537538242627237e-30,0.999985
0.007306,3.624399363464271e-30,8.005240023970303e-30,0.999991
0.007292,3.31905874278422e-30,8.847039611775792e-30,0.999996
0.007296,3.975781248868299e-30,8.468413356403331e-30,1.000000
0.007279,4.3974852788449966e-30,8.347343309117468e-30,0.999959
0.007303,4.770170292955916e-30,8.37160550665063e-30,0.999996
0.007271,3.365487131223915e-30,9.163446914178494e-30,0.999916
0.007292,3.3280761678215226e-30,9.708673640912564e-30,0.999996
0.007300,3.7310498657540386e-30,8.940958591899844e-30,0.999999
0.007307,3.841189982763018e-30,8.645002134898708e-30,0.999990
0.007312,3.583989379211404e-30,8.078159040523052e-30,0.999974
0.007300,4.025738789861452e-30,8.512960095899475e-30,0.999999
0.007310,3.683861670709416e-30,7.948086255450644e-30,0.999978
0.007299,4.149941081095687e-30,8.496094719622947e-30,1.000000
0.007305,3.741123338327151e-30,8.556542145118149e-30,0.999993
0.007307,3.560138484432439e-30,9.28429035263274e-30,0.999988
0.007316,4.1395513482036766e-30,8.032850098065194e-30,0.999954
0.007290,3.770719806553707e-30,8.052663274768927e-30,0.999993
0.007308,3.9597136817884684e-30,7.628626725310231e-30,0.999985
0.007317,3.4615697472959996e-30,8.257819940648131e-30,0.999954
0.007303,3.6883841578294924e-30,9.328415991538824e-30,0.999996
0.007290,3.935468335068471e-30,9.087356904068688e-30,0.999992
0.007291,3.807871669665485e-30,9.621935806343737e-30,0.999994
0.007298,4.104077775832841e-30,8.991503853357509e-30,1.000000
0.007294,4.0236720950371275e-30,1.0059515492764624e-29,0.999999
0.007292,3.031501461564038e-30,8.43911906894587e-30,0.999996
0.007274,4.0782198111483066e-30,8.160790028262969e-30,0.999930
0.007283,3.906193431867177e-30,9.230867903171146e-30,0.999975
0.007263,3.685884815085559e-30,9.92162382746997e-30,0.999853
0.007286,3.851077880649278e-30,8.950515111562185e-30,0.999985
0.007296,3.688103782884026e-30,8.044671959951976e-30,1.000000
0.007291,3.2758211710157796e-30,1.0243526417642726e-29,0.999995
0.007303,4.4630576484166655e-30,8.051879648248359e-30,0.999996
0.007329,3.802193902789827e-30,8.515031632975693e-30,0.999878
0.007275,4.5984299703628156e-30,7.88916614707922e-30,0.999935
0.007289,4.2420205309154304e-30,8.120710616372466e-30,0.999991
0.007292,4.171144480058442e-30,8.023832864611326e-30,0.999997
0.007296,3.8631066929676126e-30,8.66103250655718e-30,1.000000
0.007302,3.856362177166816e-30,8.898836667157762e-30,0.999997
0.007300,3.961365993035749e-30,8.084649435445016e-30,0.999999
0.007281,4.423258051317943e-30,9.369747012879756e-30,0.999965
0.007280,3.9962411341726816e-30,8.30707757740028e-30,0.999964
0.007320,3.823184086267912e-30,9.207077646877283e-30,0.999935
0.007302,4.162925969358125e-30,8.61045984440719e-30,0.999998
0.007327,3.515695441261241e-30,9.621184304375789e-30,0.999893
0.007318,4.415021542386747e-30,7.830521163258023e-30,0.999949
0.007318,3.486441230414647e-30,9.601704094347093e-30,0.999945
0.007305,3.831665345479788e-30,8.33686368408729e-30,0.999993
0.007279,4.013127220898983e-30,9.023324528167893e-30,0.999958
0.007284,4.6414384783689015e-30,7.622482096063788e-30,0.999977
0.007288,3.5032857322359494e-30,8.535330189660542e-30,0.999988
0.007312,3.712617784014458e-30,9.84669179373438e-30,0.999972
0.007290,4.2498027877362066e-30,9.307067815786502e-30,0.999994
0.007288,3.610099934428693e-30,1.0178517991907486e-29,0.999988
0.007282,4.7595619616645624e-30,8.699353673570695e-30,0.999970
0.007302,3.350681726516355e-30,9.278266271002001e-30,0.999997
0.007300,3.76576314108895e-30,8.565329797097226e-30,0.999999
0.007321,3.8271770028531716e-30,8.227629878661278e-30,0.999931
0.007295,3.626876686944755e-30,8.55692531602959e-30,0.999999
0.007302,3.548707326345872e-30,8.740693367249814e-30,0.999997
0.007278,3.938225484443828e-30,8.914412673727443e-30,0.999952
0.007294,3.878364366220815e-30,7.59500555186154e-30,0.999999
0.007295,4.0780248543384704e-30,9.659476948912277e-30,0.999999
0.007262,4.305996772828059e-30,8.861644727946256e-30,0.999843
0.007305,3.466855662524857e-30,8.643509734695148e-30,0.999993
0.007310,3.8744290095961336e-30,1.0227679295823515e-29,0.999979
0.007323,3.421726754511451e-30,8.352720182340248e-30,0.999917
0.007279,3.673090564766318e-30,9.84016256297923e-30,0.999959
0.007285,3.656638880168522e-30,8.052287951656835e-30,0.999982
0.007310,4.265573854579611e-30,9.321451254090389e-30,0.999980
0.007318,3.4088160456510275e-30,8.216012481567448e-30,0.999946
0.007301,3.942124221959434e-30,7.440098741612054e-30,0.999998
0.007282,3.586633202964226e-30,8.845557410553968e-30,0.999969
0.007297,4.026576917380156e-30,8.41369503750246e-30,1.000000
0.007305,3.45037996963057e-30,9.594627176865465e-30,0.999992
0.007301,3.891434103508553e-30,9.739040891675174e-30,0.999999
0.007266,3.315495435140808e-30,8.871460654491389e-30,0.999875
0.007292,3.705553943020837e-30,8.71801724472489e-30,0.999996
0.007306,4.374700354338645e-30,9.210112526061928e-30,0.999990
0.007308,3.926779242544108e-30,7.183157870535305e-30,0.999987
0.007292,4.545260435895209e-30,9.100900707309371e-30,0.999997
0.007303,3.740543535884369e-30,9.265678309751048e-30,0.999995
0.007313,4.5274846025833584e-30,8.354627695345228e-30,0.999971
0.007291,4.2148562734802374e-30,8.237382626586852e-30,0.999994
0.007284,3.9539086930264786e-30,7.311059679364294e-30,0.999978
0.007265,3.5047046055001686e-30,9.25518754244902e-30,0.999870
0.007306,3.974811688331658e-30,8.470575296450015e-30,0.999990
0.007302,3.790962866180565e-30,8.232738177540228e-30,0.999997
0.007328,4.1225989396046286e-30,8.544849588089238e-30,0.999884
0.007304,4.7519368545563836e-30,7.910616577042287e-30,0.999995
0.007294,3.6560924595756294e-30,7.716792744050185e-30,0.999998
0.007289,4.752175477070243e-30,8.244650314166158e-30,0.999992
0.007269,4.10033753263661e-30,9.307416637721444e-30,0.999897
0.007309,4.094085367792883e-30,7.47280002373258e-30,0.999984
0.007295,4.293989186049458e-30,7.676464017664563e-30,0.999999
0.007324,3.1683011355289076e-30,7.087403778985221e-30,0.999912
0.007302,4.174215187990469e-30,8.628102290881827e-30,0.999997
0.007300,4.032831311778106e-30,6.533582706350337e-30,0.999999
0.007320,3.895737401797802e-30,7.637814984301918e-30,0.999935
0.007288,4.24422351855353e-30,9.482768685399055e-30,0.999990
0.007325,3.799827107565533e-30,7.71064192950824e-30,0.999905
0.007303,3.711214030038454e-30,8.539531563725186e-30,0.999996
0.007292,3.9673483921646876e-30,9.719532200644327e-30,0.999996
0.007319,4.124374904405219e-30,8.235897927684523e-30,0.999943
0.007280,4.070242216654998e-30,8.922058186166963e-30,0.999962
0.007301,3.710720418625323e-30,8.401221245540932e-30,0.999999
0.007287,3.918883105122093e-30,7.80822005920444e-30,0.999988
0.007290,4.25236680217005e-30,8.1850702313662e-30,0.999993
0.007300,3.515864589856932e-30,7.720271824871038e-30,0.999999
0.007291,4.1909001875173995e-30,8.170273952901647e-30,0.999995
0.007299,4.448917034834838e-30,8.624394019335661e-30,0.999999
0.007318,4.5790789095193345e-30,8.191782495145071e-30,0.999946
0.007323,4.28990434587372e-30,7.442023533227655e-30,0.999917
0.007293,3.6240895295794356e-30,9.212942889552413e-30,0.999998
0.007278,3.308600582614653e-30,8.897873597507672e-30,0.999955
0.007293,4.104271011669076e-30,7.14824071277255e-30,0.999998
0.007283,4.2244254975394524e-30,8.876309415258584e-30,0.999974
0.007282,3.0307442175856685e-30,7.789430941113853e-30,0.999970
0.007329,4.1864641487142025e-30,7.849721777112012e-30,0.999876
0.007300,3.951519023796057e-30,7.937701359880594e-30,0.999999
0.007261,3.523981962499017e-30,9.562767252835531e-30,0.999835
0.007317,4.0398046051550385e-30,8.805276714107636e-30,0.999953
0.007302,4.2284980680504334e-30,1.0072388136015755e-29,0.999998
0.007306,3.994354629517184e-30,7.832142076805575e-30,0.999990
0.007307,3.715837441002741e-30,7.789172186046145e-30,0.999989
0.007292,3.8076174138990886e-30,8.149848009015397e-30,0.999996
0.007305,3.7631528824213016e-30,9.586452142988969e-30,0.999993
0.007335,4.473338686971058e-30,7.679723998096502e-30,0.999821
0.007320,4.248473838625739e-30,9.082187414542676e-30,0.999936
0.007279,3.955202073715543e-30,6.987204495719532e-30,0.999956
0.007296,4.1356442116219286e-30,9.836637016055955e-30,1.000000
0.007321,4.0329722049155946e-30,8.424556423887673e-30,0.999932
0.007310,4.663551959310907e-30,9.314531108644858e-30,0.999981
0.007296,3.839841345577327e-30,8.051997316192106e-30,1.000000
0.007270,4.294873641466799e-30,9.497708499136577e-30,0.999910
0.007297,3.73523038161772e-30,8.255615602469882e-30,1.000000
0.007302,3.730249880434621e-30,9.130741942618755e-30,0.999998
0.007295,4.386777322304992e-30,8.791503552042679e-30,1.000000
0.007294,3.30127480844551e-30,7.60425991375615e-30,0.999998
0.007296,4.184425681509181e-30,8.072740407098869e-30,1.000000
0.007321,3.876000313253317e-30,8.212514848975029e-30,0.999929
0.007309,4.026401723575173e-30,9.33657371839095e-30,0.999984
0.007298,4.441132739950897e-30,8.30933230823252e-30,1.000000
0.007298,3.8137116577368195e-30,8.611670877277667e-30,1.000000
0.007281,3.530228603231606e-30,7.453312610375564e-30,0.999965
0.007331,4.0359648626402415e-30,8.359897200215702e-30,0.999856
0.007302,4.072171777184703e-30,7.688706789550021e-30,0.999997
0.007305,3.8610020863054515e-30,7.457529906765762e-30,0.999993
0.007272,4.1651772691038585e-30,8.917653371457848e-30,0.999917
0.007281,3.9128723927431204e-30,9.013965316153091e-30,0.999967
0.007318,4.4153616014819275e-30,9.64091211423329e-30,0.999949
0.007305,3.3064794906989985e-30,9.377850773312101e-30,0.999992
0.007276,4.144359622864647e-30,7.579468559459222e-30,0.999945
0.007298,4.470306709151711e-30,9.507944004759973e-30,1.000000
0.007298,3.860298622985959e-30,9.352972898010869e-30,1.000000
0.007318,3.7942490405370215e-30,9.488731376360259e-30,0.999949
0.007304,3.952069195080746e-30,9.047551532420423e-30,0.999994
0.007286,3.7426794410571136e-30,9.049354337139463e-30,0.999983
0.007301,3.5752981838051814e-30,9.17798389661079e-30,0.999998
0.007270,4.142692568683892e-30,8.22727695517505e-30,0.999907
0.007278,4.3523456386627575e-30,8.718550653602753e-30,0.999955
0.007285,3.627492589231449e-30,8.05628320587401e-30,0.999980
0.007307,3.911945664949755e-30,9.678133137027083e-30,0.999989
0.007296,3.5431782735580884e-30,8.687757378328763e-30,1.000000
0.007293,4.301768610783333e-30,8.441859968282447e-30,0.999998
0.007293,4.433853689138088e-30,8.818332992808544e-30,0.999997
0.007320,3.794523684851341e-30,7.84472528266424e-30,0.999938
0.007295,4.0636825702646315e-30,9.368162713500163e-30,0.999999
0.007283,3.752950255606083e-30,9.679862249945075e-30,0.999973
0.007285,4.20616009766866e-30,9.603638306409571e-30,0.999981
0.007289,3.81669107278272e-30,7.307391579150974e-30,0.999991
0.007271,3.886402175103359e-30,9.564698384133676e-30,0.999913
0.007269,3.9830478464282786e-30,8.470483864023738e-30,0.999899
0.007292,4.3423884390512596e-30,8.565219242232071e-30,0.999997
0.007304,3.634002706946095e-30,8.97963191941137e-30,0.999995
0.007280,3.7594916977966545e-30,9.788057505205951e-30,0.999964
0.007302,4.34781712359669e-30,7.72932907607739e-30,0.999998
0.007316,4.692630352878449e-30,7.69978132758694e-30,0.999957
0.007277,3.9646008845463614e-30,9.230287366586153e-30,0.999948
0.007283,3.830568885623571e-30,8.495291147495016e-30,0.999974
0.007274,3.731783810719185e-30,8.886947876268613e-30,0.999931
0.007289,4.0663210604619485e-30,7.556772241816966e-30,0.999992
0.007295,4.117275631241062e-30,7.871374416140237e-30,0.999999
0.007312,3.962933180710049e-30,8.002632363025898e-30,0.999972
0.007284,4.4090287906471735e-30,8.96281740496239e-30,0.999979
0.007285,3.638464626906421e-30,7.335475624614166e-30,0.999980
0.007318,4.290940716952753e-30,8.897742482973341e-30,0.999945
0.007329,3.695618470769148e-30,8.396857429516757e-30,0.999871
0.007295,3.973483282345969e-30,5.887614719031501e-30,0.999999
0.007277,3.903737020303363e-30,1.0560672162262566e-29,0.999948
0.007323,3.9268542126788224e-30,8.528537505007064e-30,0.999915
0.007300,3.975339066532242e-30,8.553155669235783e-30,0.999999
0.007296,4.280673785664817e-30,8.392651307340552e-30,1.000000
0.007289,3.9448900438965845e-30,8.252241674494611e-30,0.999992
0.007293,4.483964684322054e-30,9.512570870688105e-30,0.999998
0.007295,4.2091145552623405e-30,8.429217372992859e-30,0.999999
0.007297,3.5923070589985654e-30,7.750250570971541e-30,1.000000
0.007311,3.9741506757663134e-30,9.330563234044094e-30,0.999977
0.007265,3.91721083962133e-30,8.83872976118112e-30,0.999867
0.007301,4.459996312282107e-30,7.83177735448086e-30,0.999999
0.007308,4.696055306741419e-30,8.831308895105034e-30,0.999987
0.007320,3.67139304320357e-30,8.747859385845915e-30,0.999934
0.007325,3.561139795801771e-30,8.432668039801347e-30,0.999902
